x,y,p,xt,yt,time
0,0,0,0,0,0
-583.570877075,-294.61680603,0.18017578125,0.574803149606,0.48031496063,1661474
-583.570877075,-295.084075928,0.1904296875,0.574803149606,0.48031496063,1661480
-583.662536621,-295.551345825,0.19140625,0.574803149606,0.496062992126,1661484
-583.723648071,-296.046096802,0.19873046875,0.590551181102,0.496062992126,1661490
-583.693099976,-296.568344116,0.21923828125,0.590551181102,0.496062992126,1661494
-583.601425171,-297.173049927,0.234375,0.590551181102,0.511811023622,1661499
-583.41809082,-297.832717896,0.2578125,0.590551181102,0.511811023622,1661504
-583.23475647,-298.519882202,0.28515625,0.606299212598,0.511811023622,1661509
-583.112533569,-299.152069092,0.30419921875,0.606299212598,0.511811023622,1661514
-582.959762573,-299.674316406,0.32373046875,0.606299212598,0.511811023622,1661519
-582.929199219,-300.059127808,0.34521484375,0.606299212598,0.511811023622,1661524
-582.898651123,-300.333999634,0.3671875,0.622047244094,0.511811023622,1661529
-582.868087769,-300.498916626,0.38671875,0.622047244094,0.511811023622,1661534
-582.868087769,-300.608856201,0.40283203125,0.622047244094,0.511811023622,1661539
-582.868087769,-300.608856201,0.41552734375,0.622047244094,0.511811023622,1661544
-582.868087769,-300.608856201,0.42529296875,0.622047244094,0.511811023622,1661549
-582.868087769,-300.608856201,0.435546875,0.622047244094,0.511811023622,1661554
-582.929199219,-300.443939209,0.44384765625,0.637795275591,0.511811023622,1661559
-582.959762573,-300.361480713,0.4501953125,0.637795275591,0.511811023622,1661564
-582.990310669,-300.279022217,0.45361328125,0.637795275591,0.511811023622,1661569
-583.051422119,-300.059127808,0.4580078125,0.637795275591,0.511811023622,1661574
-582.990310669,-299.756774902,0.474609375,0.637795275591,0.511811023622,1661579
-582.959762573,-299.234527588,0.4931640625,0.637795275591,0.511811023622,1661584
-582.898651123,-298.327484131,0.515625,0.637795275591,0.511811023622,1661589
-582.806976318,-297.11807251,0.52880859375,0.622047244094,0.511811023622,1661594
-582.806976318,-295.633804321,0.53955078125,0.622047244094,0.511811023622,1661600
-582.776428223,-293.902160645,0.552734375,0.622047244094,0.511811023622,1661605
-582.776428223,-291.895645142,0.5703125,0.622047244094,0.511811023622,1661610
-582.776428223,-289.586776733,0.58740234375,0.606299212598,0.511811023622,1661614
-582.806976318,-286.920593262,0.5986328125,0.606299212598,0.511811023622,1661620
-582.868087769,-283.814605713,0.61083984375,0.606299212598,0.511811023622,1661624
-582.990310669,-280.378799438,0.623046875,0.590551181102,0.511811023622,1661630
-583.17364502,-276.61315918,0.6328125,0.590551181102,0.496062992126,1661634
-583.35697937,-272.600128174,0.6455078125,0.590551181102,0.496062992126,1661639
-583.509765625,-268.33972168,0.65625,0.574803149606,0.496062992126,1661645
-583.601425171,-263.831924438,0.66552734375,0.574803149606,0.48031496063,1661650
-583.509765625,-259.186721802,0.6748046875,0.574803149606,0.48031496063,1661655
-583.326431274,-254.349090576,0.68310546875,0.574803149606,0.464566929134,1661660
-582.959762573,-249.621414185,0.68798828125,0.574803149606,0.448818897638,1661665
-582.470870972,-245.141113281,0.6953125,0.574803149606,0.448818897638,1661670
-582.012527466,-240.880706787,0.69921875,0.574803149606,0.433070866142,1661674
-581.61529541,-236.840194702,0.705078125,0.574803149606,0.417322834646,1661680
-581.370849609,-232.992095947,0.7099609375,0.574803149606,0.40157480315,1661685
-581.248626709,-229.281417847,0.71435546875,0.590551181102,0.385826771654,1661690
-581.218078613,-225.680679321,0.7216796875,0.590551181102,0.370078740157,1661695
-581.187515259,-222.354812622,0.7275390625,0.590551181102,0.354330708661,1661700
-581.187515259,-219.248840332,0.73095703125,0.590551181102,0.354330708661,1661705
-581.248626709,-216.445220947,0.7353515625,0.606299212598,0.338582677165,1661710
-581.279190063,-214.053894043,0.74072265625,0.606299212598,0.322834645669,1661715
-581.279190063,-211.937438965,0.744140625,0.606299212598,0.322834645669,1661720
-581.370849609,-210.150817871,0.7490234375,0.606299212598,0.307086614173,1661725
-581.43196106,-208.584091187,0.75341796875,0.606299212598,0.307086614173,1661730
-581.462524414,-207.154785156,0.7568359375,0.622047244094,0.291338582677,1661735
-581.49307251,-205.972869873,0.759765625,0.622047244094,0.291338582677,1661740
-581.49307251,-205.010848999,0.76318359375,0.622047244094,0.275590551181,1661745
-581.523635864,-204.296188354,0.76513671875,0.622047244094,0.275590551181,1661750
-581.55418396,-203.883895874,0.76708984375,0.622047244094,0.275590551181,1661755
-581.61529541,-203.691497803,0.76953125,0.622047244094,0.275590551181,1661760
-581.61529541,-203.691497803,0.7724609375,0.622047244094,0.275590551181,1661765
-581.61529541,-203.691497803,0.77734375,0.622047244094,0.275590551181,1661770
-581.61529541,-203.691497803,0.78271484375,0.622047244094,0.275590551181,1661775
-581.67640686,-203.773956299,0.78857421875,0.622047244094,0.275590551181,1661781
-581.67640686,-203.773956299,0.7939453125,0.622047244094,0.259842519685,1661785
-581.706970215,-203.911392212,0.7998046875,0.622047244094,0.259842519685,1661791
-581.737518311,-204.048812866,0.80322265625,0.622047244094,0.259842519685,1661795
-581.829193115,-204.351165771,0.80224609375,0.622047244094,0.259842519685,1661801
-581.920852661,-204.928390503,0.80126953125,0.622047244094,0.259842519685,1661805
-582.134750366,-205.890411377,0.80078125,0.622047244094,0.259842519685,1661811
-582.348648071,-207.209762573,0.798828125,0.622047244094,0.259842519685,1661815
-582.531982422,-208.94140625,0.7978515625,0.622047244094,0.259842519685,1661820
-582.654205322,-210.947921753,0.79736328125,0.622047244094,0.259842519685,1661826
