x,y,p,xt,yt,time
479.345458984,-267.88293457,0.3876953125,-0.133858267717,0.669291338583,1440680
481.117675781,-267.553100586,0.38818359375,-0.133858267717,0.669291338583,1440685
483.103881836,-267.030853271,0.388671875,-0.149606299213,0.669291338583,1440691
485.242797852,-266.343688965,0.39013671875,-0.149606299213,0.669291338583,1440695
487.50390625,-265.464126587,0.39208984375,-0.165354330709,0.669291338583,1440701
489.795654297,-264.337173462,0.3955078125,-0.165354330709,0.685039370079,1440706
492.1484375,-262.93536377,0.396484375,-0.181102362205,0.685039370079,1440711
494.348388672,-261.341140747,0.39892578125,-0.181102362205,0.685039370079,1440716
496.365112305,-259.444580078,0.39990234375,-0.181102362205,0.669291338583,1440721
498.198486328,-257.218170166,0.39990234375,-0.196850393701,0.669291338583,1440726
499.756835938,-254.744384766,0.40283203125,-0.196850393701,0.669291338583,1440731
501.192871094,-252.023223877,0.41015625,-0.196850393701,0.653543307087,1440736
502.537353516,-249.219604492,0.4150390625,-0.196850393701,0.653543307087,1440741
503.820678711,-246.251068115,0.419921875,-0.196850393701,0.637795275591,1440746
505.165161133,-243.062637329,0.42431640625,-0.196850393701,0.637795275591,1440751
506.601318359,-239.626815796,0.427734375,-0.212598425197,0.622047244094,1440756
508.067993164,-235.861175537,0.43310546875,-0.212598425197,0.606299212598,1440760
509.6875,-231.820663452,0.443359375,-0.212598425197,0.590551181102,1440766
511.368041992,-227.53276062,0.45068359375,-0.212598425197,0.574803149606,1440771
513.079223633,-223.107437134,0.45458984375,-0.212598425197,0.55905511811,1440776
514.881958008,-218.62713623,0.45703125,-0.212598425197,0.543307086614,1440781
516.593139648,-214.06439209,0.45849609375,-0.212598425197,0.527559055118,1440786
518.304199219,-209.391677856,0.46044921875,-0.212598425197,0.527559055118,1440791
519.954223633,-204.609039307,0.4638671875,-0.212598425197,0.511811023622,1440796
521.512573242,-199.716430664,0.4677734375,-0.228346456693,0.496062992126,1440802
522.948730469,-195.01625061,0.4716796875,-0.228346456693,0.48031496063,1440806
524.232055664,-190.728363037,0.4765625,-0.228346456693,0.464566929134,1440811
525.423706055,-186.93522644,0.48193359375,-0.228346456693,0.448818897638,1440816
526.37097168,-183.719299316,0.48583984375,-0.244094488189,0.433070866142,1440821
527.165405273,-180.998138428,0.490234375,-0.244094488189,0.417322834646,1440826
527.837646484,-178.606811523,0.49560546875,-0.244094488189,0.40157480315,1440831
528.357055664,-176.545333862,0.49853515625,-0.244094488189,0.40157480315,1440836
528.815429688,-174.758712769,0.5,-0.244094488189,0.385826771654,1440841
529.182128906,-173.219467163,0.5009765625,-0.228346456693,0.385826771654,1440846
529.518188477,-171.927597046,0.5009765625,-0.228346456693,0.370078740157,1440851
529.762695312,-170.800643921,0.498046875,-0.228346456693,0.370078740157,1440856
530.007080078,-169.948562622,0.484375,-0.212598425197,0.370078740157,1440861
