-5.529927978519999670e+02,-2.493190612790000102e+02,-9.200000000000000400e-01,3.800000000000000044e-01,7.299999999999999822e-01,6.800000000000000488e-01,4.899999999999999911e-01,1.031000000000000050e+01,8.999999999999999667e-02,4.000000000000000083e-02,3.538000000000000256e+01,6.719999999999999751e+00,6.080000000000000071e+00,9.200000000000000400e-01,3.900000000000000133e-01,8.499999999999999778e-01,5.300000000000000266e-01,5.699999999999999512e-01,6.199999999999999956e-01,8.000000000000000167e-02,7.000000000000000666e-02,1.360000000000000098e+00,8.399999999999999689e-01,1.020000000000000018e+00
-5.536955871579999666e+02,-2.493465576170000020e+02,-8.800000000000000044e-01,4.699999999999999734e-01,7.800000000000000266e-01,6.199999999999999956e-01,4.500000000000000111e-01,1.018999999999999950e+01,8.999999999999999667e-02,4.000000000000000083e-02,3.532999999999999829e+01,6.709999999999999964e+00,6.179999999999999716e+00,9.599999999999999645e-01,2.899999999999999800e-01,8.699999999999999956e-01,4.899999999999999911e-01,5.300000000000000266e-01,6.800000000000000488e-01,8.000000000000000167e-02,7.000000000000000666e-02,1.550000000000000044e+00,9.399999999999999467e-01,1.020000000000000018e+00
-5.543678131100000428e+02,-2.492366027829999950e+02,-8.399999999999999689e-01,5.400000000000000355e-01,8.299999999999999600e-01,5.600000000000000533e-01,4.199999999999999845e-01,1.006000000000000050e+01,8.999999999999999667e-02,4.000000000000000083e-02,3.528000000000000114e+01,6.690000000000000391e+00,6.259999999999999787e+00,9.799999999999999822e-01,2.099999999999999922e-01,8.900000000000000133e-01,4.600000000000000200e-01,4.899999999999999911e-01,8.299999999999999600e-01,8.000000000000000167e-02,7.000000000000000666e-02,1.739999999999999991e+00,1.020000000000000018e+00,1.030000000000000027e+00
-5.551622619629999917e+02,-2.489892272950000063e+02,-8.100000000000000533e-01,5.799999999999999600e-01,8.699999999999999956e-01,4.899999999999999911e-01,3.900000000000000133e-01,1.003999999999999915e+01,8.999999999999999667e-02,4.000000000000000083e-02,3.525000000000000000e+01,6.679999999999999716e+00,6.299999999999999822e+00,1.000000000000000000e+00,8.999999999999999667e-02,9.100000000000000311e-01,4.099999999999999756e-01,4.299999999999999933e-01,1.030000000000000027e+00,8.999999999999999667e-02,7.000000000000000666e-02,1.929999999999999938e+00,1.080000000000000071e+00,1.040000000000000036e+00
-5.560483856199999764e+02,-2.485494384769999954e+02,-7.700000000000000178e-01,6.300000000000000044e-01,9.100000000000000311e-01,4.099999999999999756e-01,3.499999999999999778e-01,1.002999999999999936e+01,8.999999999999999667e-02,4.000000000000000083e-02,3.524000000000000199e+01,6.669999999999999929e+00,6.299999999999999822e+00,1.000000000000000000e+00,-7.000000000000000666e-02,9.399999999999999467e-01,3.499999999999999778e-01,3.800000000000000044e-01,1.169999999999999929e+00,1.000000000000000056e-01,7.000000000000000666e-02,2.120000000000000107e+00,1.149999999999999911e+00,1.060000000000000053e+00
-5.571483917240000210e+02,-2.479172515870000097e+02,-7.399999999999999911e-01,6.800000000000000488e-01,9.399999999999999467e-01,3.300000000000000155e-01,3.200000000000000067e-01,9.980000000000000426e+00,8.000000000000000167e-02,4.000000000000000083e-02,3.525000000000000000e+01,6.679999999999999716e+00,6.269999999999999574e+00,9.699999999999999734e-01,-2.399999999999999911e-01,9.599999999999999645e-01,2.700000000000000178e-01,3.200000000000000067e-01,1.330000000000000071e+00,1.000000000000000056e-01,7.000000000000000666e-02,2.319999999999999840e+00,1.219999999999999973e+00,1.090000000000000080e+00
-5.584317474370000127e+02,-2.470926666260000104e+02,-7.099999999999999645e-01,7.099999999999999645e-01,9.699999999999999734e-01,2.600000000000000089e-01,2.899999999999999800e-01,1.000000000000000000e+01,8.000000000000000167e-02,4.000000000000000083e-02,3.527000000000000313e+01,6.719999999999999751e+00,6.200000000000000178e+00,9.200000000000000400e-01,-3.800000000000000044e-01,9.799999999999999822e-01,1.900000000000000022e-01,2.600000000000000089e-01,1.389999999999999902e+00,1.000000000000000056e-01,7.000000000000000666e-02,2.549999999999999822e+00,1.340000000000000080e+00,1.110000000000000098e+00
-5.598067626949999749e+02,-2.459931945799999937e+02,-6.600000000000000311e-01,7.500000000000000000e-01,9.799999999999999822e-01,1.799999999999999933e-01,2.600000000000000089e-01,9.960000000000000853e+00,8.000000000000000167e-02,4.000000000000000083e-02,3.532000000000000028e+01,6.780000000000000249e+00,6.080000000000000071e+00,8.800000000000000044e-01,-4.699999999999999734e-01,1.000000000000000000e+00,8.999999999999999667e-02,2.099999999999999922e-01,1.439999999999999947e+00,1.000000000000000056e-01,7.000000000000000666e-02,2.819999999999999840e+00,1.500000000000000000e+00,1.139999999999999902e+00
-5.614262237550000236e+02,-2.446738433840000084e+02,-6.300000000000000044e-01,7.800000000000000266e-01,9.899999999999999911e-01,1.100000000000000006e-01,2.300000000000000100e-01,9.960000000000000853e+00,8.000000000000000167e-02,4.000000000000000083e-02,3.538000000000000256e+01,6.860000000000000320e+00,5.940000000000000391e+00,8.399999999999999689e-01,-5.400000000000000355e-01,1.000000000000000000e+00,-0.000000000000000000e+00,1.600000000000000033e-01,1.540000000000000036e+00,1.000000000000000056e-01,7.000000000000000666e-02,3.140000000000000124e+00,1.709999999999999964e+00,1.159999999999999920e+00
-5.630762329100000443e+02,-2.430796356200000048e+02,-5.899999999999999689e-01,8.100000000000000533e-01,1.000000000000000000e+00,4.000000000000000083e-02,2.000000000000000111e-01,9.980000000000000426e+00,8.000000000000000167e-02,4.000000000000000083e-02,3.546000000000000085e+01,6.980000000000000426e+00,5.780000000000000249e+00,8.100000000000000533e-01,-5.799999999999999600e-01,1.000000000000000000e+00,-1.000000000000000056e-01,1.100000000000000006e-01,1.550000000000000044e+00,8.999999999999999667e-02,7.000000000000000666e-02,3.529999999999999805e+00,1.979999999999999982e+00,1.169999999999999929e+00
-5.648484802250000030e+02,-2.412105560299999922e+02,-5.400000000000000355e-01,8.399999999999999689e-01,1.000000000000000000e+00,-2.999999999999999889e-02,1.700000000000000122e-01,9.990000000000000213e+00,8.000000000000000167e-02,4.000000000000000083e-02,3.556000000000000227e+01,7.120000000000000107e+00,5.610000000000000320e+00,7.700000000000000178e-01,-6.300000000000000044e-01,9.799999999999999822e-01,-1.799999999999999933e-01,7.000000000000000666e-02,1.639999999999999902e+00,8.999999999999999667e-02,7.000000000000000666e-02,3.979999999999999982e+00,2.310000000000000053e+00,1.169999999999999929e+00
-5.666818237300000192e+02,-2.390940856930000109e+02,-4.899999999999999911e-01,8.699999999999999956e-01,1.000000000000000000e+00,-8.999999999999999667e-02,1.499999999999999944e-01,1.003999999999999915e+01,8.999999999999999667e-02,4.000000000000000083e-02,3.565999999999999659e+01,7.280000000000000249e+00,5.429999999999999716e+00,7.399999999999999911e-01,-6.800000000000000488e-01,9.599999999999999645e-01,-2.700000000000000178e-01,2.000000000000000042e-02,1.679999999999999938e+00,8.999999999999999667e-02,7.000000000000000666e-02,4.500000000000000000e+00,2.680000000000000160e+00,1.179999999999999938e+00
-5.685151824949999764e+02,-2.366477966310000056e+02,-4.299999999999999933e-01,9.000000000000000222e-01,9.899999999999999911e-01,-1.499999999999999944e-01,1.100000000000000006e-01,1.011999999999999922e+01,8.999999999999999667e-02,4.000000000000000083e-02,3.578000000000000114e+01,7.450000000000000178e+00,5.259999999999999787e+00,7.099999999999999645e-01,-7.099999999999999645e-01,9.399999999999999467e-01,-3.400000000000000244e-01,-2.000000000000000042e-02,1.719999999999999973e+00,8.999999999999999667e-02,5.999999999999999778e-02,5.099999999999999645e+00,3.089999999999999858e+00,1.179999999999999938e+00
-5.703485260009999820e+02,-2.340365753170000005e+02,-3.599999999999999867e-01,9.300000000000000488e-01,9.799999999999999822e-01,-2.000000000000000111e-01,8.000000000000000167e-02,1.015000000000000036e+01,8.999999999999999667e-02,4.000000000000000083e-02,3.589999999999999858e+01,7.620000000000000107e+00,5.089999999999999858e+00,6.600000000000000311e-01,-7.500000000000000000e-01,9.100000000000000311e-01,-4.000000000000000222e-01,-5.999999999999999778e-02,1.790000000000000036e+00,8.999999999999999667e-02,5.999999999999999778e-02,5.780000000000000249e+00,3.540000000000000036e+00,1.179999999999999938e+00
-5.721513214110000263e+02,-2.311504974370000127e+02,-2.899999999999999800e-01,9.599999999999999645e-01,9.699999999999999734e-01,-2.500000000000000000e-01,5.000000000000000278e-02,1.024000000000000021e+01,8.999999999999999667e-02,4.000000000000000083e-02,3.603000000000000114e+01,7.799999999999999822e+00,4.929999999999999716e+00,6.300000000000000044e-01,-7.800000000000000266e-01,8.900000000000000133e-01,-4.600000000000000200e-01,-1.000000000000000056e-01,1.830000000000000071e+00,8.000000000000000167e-02,5.999999999999999778e-02,6.519999999999999574e+00,4.019999999999999574e+00,1.169999999999999929e+00
-5.737707824709999613e+02,-2.280170288090000099e+02,-2.099999999999999922e-01,9.799999999999999822e-01,9.599999999999999645e-01,-2.899999999999999800e-01,1.000000000000000021e-02,1.034999999999999964e+01,8.999999999999999667e-02,4.000000000000000083e-02,3.614999999999999858e+01,7.959999999999999964e+00,4.780000000000000249e+00,5.899999999999999689e-01,-8.100000000000000533e-01,8.599999999999999867e-01,-5.100000000000000089e-01,-1.400000000000000133e-01,1.879999999999999893e+00,8.000000000000000167e-02,5.999999999999999778e-02,7.330000000000000071e+00,4.519999999999999574e+00,1.169999999999999929e+00
-5.751763610839999501e+02,-2.247736358639999992e+02,-1.300000000000000044e-01,9.899999999999999911e-01,9.399999999999999467e-01,-3.300000000000000155e-01,-2.000000000000000042e-02,1.049000000000000021e+01,8.999999999999999667e-02,4.000000000000000083e-02,3.625999999999999801e+01,8.119999999999999218e+00,4.639999999999999680e+00,5.400000000000000355e-01,-8.399999999999999689e-01,8.299999999999999600e-01,-5.600000000000000533e-01,-1.799999999999999933e-01,1.959999999999999964e+00,8.000000000000000167e-02,5.999999999999999778e-02,8.189999999999999503e+00,5.030000000000000249e+00,1.169999999999999929e+00
-5.763680419920000304e+02,-2.213927917480000076e+02,-5.000000000000000278e-02,1.000000000000000000e+00,9.300000000000000488e-01,-3.699999999999999956e-01,-5.999999999999999778e-02,1.063000000000000078e+01,8.999999999999999667e-02,5.000000000000000278e-02,3.636999999999999744e+01,8.259999999999999787e+00,4.500000000000000000e+00,4.899999999999999911e-01,-8.699999999999999956e-01,8.000000000000000444e-01,-6.099999999999999867e-01,-2.099999999999999922e-01,2.029999999999999805e+00,8.000000000000000167e-02,5.999999999999999778e-02,9.109999999999999432e+00,5.540000000000000036e+00,1.169999999999999929e+00
-5.772541503910000529e+02,-2.179569854739999926e+02,2.999999999999999889e-02,1.000000000000000000e+00,9.200000000000000400e-01,-4.000000000000000222e-01,-1.000000000000000056e-01,1.080000000000000071e+01,8.999999999999999667e-02,5.000000000000000278e-02,3.646000000000000085e+01,8.380000000000000782e+00,4.379999999999999893e+00,4.299999999999999933e-01,-9.000000000000000222e-01,7.600000000000000089e-01,-6.500000000000000222e-01,-2.500000000000000000e-01,2.100000000000000089e+00,8.000000000000000167e-02,5.999999999999999778e-02,1.006000000000000050e+01,6.049999999999999822e+00,1.169999999999999929e+00
-5.778958282470000540e+02,-2.144936828609999964e+02,8.999999999999999667e-02,1.000000000000000000e+00,9.000000000000000222e-01,-4.400000000000000022e-01,-8.999999999999999667e-02,1.130000000000000071e+01,1.000000000000000056e-01,7.000000000000000666e-02,3.653999999999999915e+01,8.500000000000000000e+00,4.259999999999999787e+00,3.599999999999999867e-01,-9.300000000000000488e-01,7.299999999999999822e-01,-6.800000000000000488e-01,-2.899999999999999800e-01,2.189999999999999947e+00,8.000000000000000167e-02,5.999999999999999778e-02,1.103999999999999915e+01,6.530000000000000249e+00,1.169999999999999929e+00
-5.782319488529999489e+02,-2.108929595950000078e+02,1.600000000000000033e-01,9.899999999999999911e-01,8.800000000000000044e-01,-4.699999999999999734e-01,-8.000000000000000167e-02,1.189000000000000057e+01,1.000000000000000056e-01,8.000000000000000167e-02,3.660999999999999943e+01,8.599999999999999645e+00,4.150000000000000355e+00,2.899999999999999800e-01,-9.599999999999999645e-01,6.999999999999999556e-01,-7.199999999999999734e-01,-3.300000000000000155e-01,2.250000000000000000e+00,8.000000000000000167e-02,5.999999999999999778e-02,1.203999999999999915e+01,6.980000000000000426e+00,1.169999999999999929e+00
-5.782624969480000345e+02,-2.071547851560000026e+02,2.200000000000000011e-01,9.799999999999999822e-01,8.699999999999999956e-01,-5.000000000000000000e-01,-8.000000000000000167e-02,1.214000000000000057e+01,1.000000000000000056e-01,8.999999999999999667e-02,3.665999999999999659e+01,8.689999999999999503e+00,4.049999999999999822e+00,2.099999999999999922e-01,-9.799999999999999822e-01,6.600000000000000311e-01,-7.500000000000000000e-01,-3.699999999999999956e-01,2.350000000000000089e+00,8.000000000000000167e-02,5.000000000000000278e-02,1.306000000000000050e+01,7.419999999999999929e+00,1.179999999999999938e+00
-5.779875030519999655e+02,-2.032517089840000040e+02,2.800000000000000266e-01,9.599999999999999645e-01,8.499999999999999778e-01,-5.300000000000000266e-01,-8.000000000000000167e-02,1.211999999999999922e+01,1.000000000000000056e-01,8.999999999999999667e-02,3.668999999999999773e+01,8.759999999999999787e+00,3.979999999999999982e+00,1.300000000000000044e-01,-9.899999999999999911e-01,6.199999999999999956e-01,-7.800000000000000266e-01,-4.099999999999999756e-01,2.430000000000000160e+00,8.000000000000000167e-02,5.000000000000000278e-02,1.408999999999999986e+01,7.839999999999999858e+00,1.189999999999999947e+00
-5.774985961910000469e+02,-1.992386779789999878e+02,3.699999999999999956e-01,9.300000000000000488e-01,8.299999999999999600e-01,-5.600000000000000533e-01,-7.000000000000000666e-02,1.206000000000000050e+01,1.000000000000000056e-01,8.999999999999999667e-02,3.670000000000000284e+01,8.820000000000000284e+00,3.919999999999999929e+00,5.000000000000000278e-02,-1.000000000000000000e+00,5.799999999999999600e-01,-8.100000000000000533e-01,-4.400000000000000022e-01,2.509999999999999787e+00,8.000000000000000167e-02,5.000000000000000278e-02,1.514000000000000057e+01,8.250000000000000000e+00,1.189999999999999947e+00
-5.767652587889999722e+02,-1.952806243900000140e+02,4.600000000000000200e-01,8.900000000000000133e-01,8.100000000000000533e-01,-5.799999999999999600e-01,-7.000000000000000666e-02,1.203999999999999915e+01,1.000000000000000056e-01,8.999999999999999667e-02,3.667999999999999972e+01,8.859999999999999432e+00,3.890000000000000124e+00,-2.999999999999999889e-02,-1.000000000000000000e+00,5.400000000000000355e-01,-8.399999999999999689e-01,-4.799999999999999822e-01,2.560000000000000053e+00,8.000000000000000167e-02,5.000000000000000278e-02,1.619999999999999929e+01,8.650000000000000355e+00,1.199999999999999956e+00
-5.757874755860000278e+02,-1.914874877930000139e+02,5.699999999999999512e-01,8.199999999999999512e-01,8.000000000000000444e-01,-5.999999999999999778e-01,-5.999999999999999778e-02,1.199000000000000021e+01,1.000000000000000056e-01,8.999999999999999667e-02,3.663000000000000256e+01,8.880000000000000782e+00,3.890000000000000124e+00,-8.999999999999999667e-02,-1.000000000000000000e+00,5.000000000000000000e-01,-8.599999999999999867e-01,-5.200000000000000178e-01,2.620000000000000107e+00,8.000000000000000167e-02,5.000000000000000278e-02,1.726999999999999957e+01,9.060000000000000497e+00,1.209999999999999964e+00
-5.746263580319999846e+02,-1.879967041019999954e+02,6.700000000000000400e-01,7.399999999999999911e-01,7.900000000000000355e-01,-6.199999999999999956e-01,-5.999999999999999778e-02,1.191999999999999993e+01,1.000000000000000056e-01,8.999999999999999667e-02,3.654999999999999716e+01,8.890000000000000568e+00,3.919999999999999929e+00,-1.600000000000000033e-01,-9.899999999999999911e-01,4.600000000000000200e-01,-8.900000000000000133e-01,-5.600000000000000533e-01,2.689999999999999947e+00,8.000000000000000167e-02,5.000000000000000278e-02,1.835000000000000142e+01,9.439999999999999503e+00,1.219999999999999973e+00
-5.732513427730000330e+02,-1.849182281489999866e+02,7.700000000000000178e-01,6.300000000000000044e-01,7.800000000000000266e-01,-6.300000000000000044e-01,-5.000000000000000278e-02,1.183999999999999986e+01,1.000000000000000056e-01,8.999999999999999667e-02,3.642999999999999972e+01,8.880000000000000782e+00,3.970000000000000195e+00,-2.200000000000000011e-01,-9.799999999999999822e-01,4.299999999999999933e-01,-9.000000000000000222e-01,-5.899999999999999689e-01,2.759999999999999787e+00,8.000000000000000167e-02,5.000000000000000278e-02,1.942000000000000171e+01,9.800000000000000711e+00,1.219999999999999973e+00
-5.716318817139999737e+02,-1.822245483400000126e+02,8.599999999999999867e-01,5.100000000000000089e-01,7.700000000000000178e-01,-6.400000000000000133e-01,-4.000000000000000083e-02,1.169999999999999929e+01,1.000000000000000056e-01,8.999999999999999667e-02,3.628000000000000114e+01,8.869999999999999218e+00,4.049999999999999822e+00,-2.800000000000000266e-01,-9.599999999999999645e-01,3.900000000000000133e-01,-9.200000000000000400e-01,-6.300000000000000044e-01,2.859999999999999876e+00,8.000000000000000167e-02,5.000000000000000278e-02,2.048000000000000043e+01,1.010999999999999943e+01,1.229999999999999982e+00
-5.698290863040000431e+02,-1.799156799319999891e+02,9.200000000000000400e-01,4.000000000000000222e-01,7.600000000000000089e-01,-6.500000000000000222e-01,-4.000000000000000083e-02,1.160999999999999943e+01,1.000000000000000056e-01,8.999999999999999667e-02,3.609000000000000341e+01,8.869999999999999218e+00,4.160000000000000142e+00,-3.699999999999999956e-01,-9.300000000000000488e-01,3.599999999999999867e-01,-9.300000000000000488e-01,-6.700000000000000400e-01,2.979999999999999982e+00,8.000000000000000167e-02,5.000000000000000278e-02,2.150000000000000000e+01,1.036999999999999922e+01,1.250000000000000000e+00
-5.677207183839999516e+02,-1.779641418459999898e+02,9.599999999999999645e-01,2.899999999999999800e-01,7.600000000000000089e-01,-6.500000000000000222e-01,-2.999999999999999889e-02,1.147000000000000064e+01,1.000000000000000056e-01,8.999999999999999667e-02,3.586999999999999744e+01,8.880000000000000782e+00,4.299999999999999822e+00,-4.600000000000000200e-01,-8.900000000000000133e-01,3.200000000000000067e-01,-9.499999999999999556e-01,-7.099999999999999645e-01,3.100000000000000089e+00,8.000000000000000167e-02,5.000000000000000278e-02,2.250000000000000000e+01,1.056000000000000050e+01,1.260000000000000009e+00
-5.653373718259999805e+02,-1.762599792480000076e+02,9.799999999999999822e-01,2.000000000000000111e-01,7.500000000000000000e-01,-6.600000000000000311e-01,-2.000000000000000042e-02,1.136999999999999922e+01,1.000000000000000056e-01,8.999999999999999667e-02,3.563000000000000256e+01,8.919999999999999929e+00,4.480000000000000426e+00,-5.699999999999999512e-01,-8.199999999999999512e-01,2.899999999999999800e-01,-9.599999999999999645e-01,-7.500000000000000000e-01,3.259999999999999787e+00,8.000000000000000167e-02,5.000000000000000278e-02,2.344000000000000128e+01,1.069999999999999929e+01,1.280000000000000027e+00
-5.626178894040000387e+02,-1.748581695560000071e+02,9.899999999999999911e-01,1.199999999999999956e-01,7.399999999999999911e-01,-6.700000000000000400e-01,-1.000000000000000021e-02,1.130000000000000071e+01,1.000000000000000056e-01,8.999999999999999667e-02,3.535999999999999943e+01,8.980000000000000426e+00,4.690000000000000391e+00,-6.700000000000000400e-01,-7.399999999999999911e-01,2.500000000000000000e-01,-9.699999999999999734e-01,-8.000000000000000444e-01,3.390000000000000124e+00,8.000000000000000167e-02,5.000000000000000278e-02,2.435000000000000142e+01,1.077999999999999936e+01,1.300000000000000044e+00
-5.595623016360000292e+02,-1.737861938480000106e+02,1.000000000000000000e+00,5.000000000000000278e-02,7.399999999999999911e-01,-6.700000000000000400e-01,0.000000000000000000e+00,1.122000000000000064e+01,1.000000000000000056e-01,8.999999999999999667e-02,3.507999999999999829e+01,9.080000000000000071e+00,4.950000000000000178e+00,-7.700000000000000178e-01,-6.300000000000000044e-01,2.099999999999999922e-01,-9.799999999999999822e-01,-8.399999999999999689e-01,3.529999999999999805e+00,8.999999999999999667e-02,5.000000000000000278e-02,2.521999999999999886e+01,1.080000000000000071e+01,1.330000000000000071e+00
-5.562622680660000469e+02,-1.729341125489999911e+02,1.000000000000000000e+00,-2.000000000000000042e-02,7.299999999999999822e-01,-6.800000000000000488e-01,2.000000000000000042e-02,1.116999999999999993e+01,8.999999999999999667e-02,8.999999999999999667e-02,3.478000000000000114e+01,9.199999999999999289e+00,5.250000000000000000e+00,-8.599999999999999867e-01,-5.100000000000000089e-01,1.700000000000000122e-01,-9.899999999999999911e-01,-8.900000000000000133e-01,3.669999999999999929e+00,8.999999999999999667e-02,5.000000000000000278e-02,2.603999999999999915e+01,1.077999999999999936e+01,1.370000000000000107e+00
-5.527177886959999569e+02,-1.724118652340000040e+02,9.899999999999999911e-01,-1.100000000000000006e-01,7.299999999999999822e-01,-6.899999999999999467e-01,2.999999999999999889e-02,1.115000000000000036e+01,8.999999999999999667e-02,8.999999999999999667e-02,3.449000000000000199e+01,9.359999999999999432e+00,5.610000000000000320e+00,-9.200000000000000400e-01,-4.000000000000000222e-01,1.199999999999999956e-01,-9.899999999999999911e-01,-9.300000000000000488e-01,3.759999999999999787e+00,8.999999999999999667e-02,5.000000000000000278e-02,2.680999999999999872e+01,1.072000000000000064e+01,1.409999999999999920e+00
-5.491121978759999820e+02,-1.720820312500000000e+02,9.799999999999999822e-01,-2.099999999999999922e-01,7.299999999999999822e-01,-6.899999999999999467e-01,4.000000000000000083e-02,1.115000000000000036e+01,8.999999999999999667e-02,8.999999999999999667e-02,3.418999999999999773e+01,9.519999999999999574e+00,6.019999999999999574e+00,-9.599999999999999645e-01,-2.899999999999999800e-01,7.000000000000000666e-02,-1.000000000000000000e+00,-9.799999999999999822e-01,3.859999999999999876e+00,8.999999999999999667e-02,5.000000000000000278e-02,2.755000000000000071e+01,1.061999999999999922e+01,1.449999999999999956e+00
