2.787066650390000078e+01,8.083537292479999792e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.700000000000000178e-01,9.599999999999999645e-01,1.900000000000000022e-01,2.985000000000000142e+01,1.570000000000000062e+00,0.000000000000000000e+00,5.999999999999999778e-02,1.000000000000000021e-02,1.739999999999999991e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.787066650390000078e+01,8.083537292479999792e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.700000000000000178e-01,9.599999999999999645e-01,2.000000000000000111e-01,2.826999999999999957e+01,1.570000000000000062e+00,0.000000000000000000e+00,5.999999999999999778e-02,1.000000000000000021e-02,1.739999999999999991e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.787066650390000078e+01,8.083537292479999792e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.700000000000000178e-01,9.599999999999999645e-01,2.099999999999999922e-01,2.669999999999999929e+01,1.570000000000000062e+00,0.000000000000000000e+00,5.999999999999999778e-02,0.000000000000000000e+00,1.739999999999999991e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.787066650390000078e+01,8.083537292479999792e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.700000000000000178e-01,9.599999999999999645e-01,2.200000000000000011e-01,2.512999999999999901e+01,1.570000000000000062e+00,0.000000000000000000e+00,5.999999999999999778e-02,1.000000000000000021e-02,1.739999999999999991e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.570000000000000062e+00,1.570000000000000062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.787066650390000078e+01,8.083537292479999792e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.700000000000000178e-01,9.599999999999999645e-01,2.399999999999999911e-01,2.355999999999999872e+01,1.570000000000000062e+00,0.000000000000000000e+00,5.999999999999999778e-02,1.000000000000000021e-02,1.739999999999999991e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.140000000000000124e+00,1.570000000000000062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.787066650390000078e+01,8.083537292479999792e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.700000000000000178e-01,9.599999999999999645e-01,2.500000000000000000e-01,2.198999999999999844e+01,1.570000000000000062e+00,0.000000000000000000e+00,5.999999999999999778e-02,1.000000000000000021e-02,1.739999999999999991e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.709999999999999964e+00,1.570000000000000062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.787066650390000078e+01,8.083537292479999792e+01,5.999999999999999778e-01,8.000000000000000444e-01,-2.700000000000000178e-01,9.599999999999999645e-01,2.700000000000000178e-01,2.042000000000000171e+01,1.570000000000000062e+00,0.000000000000000000e+00,5.000000000000000278e-02,1.000000000000000021e-02,1.739999999999999991e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.280000000000000249e+00,1.570000000000000062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.787066650390000078e+01,8.083537292479999792e+01,5.999999999999999778e-01,8.000000000000000444e-01,-2.700000000000000178e-01,9.599999999999999645e-01,2.899999999999999800e-01,1.885000000000000142e+01,1.570000000000000062e+00,0.000000000000000000e+00,5.000000000000000278e-02,2.000000000000000042e-02,1.739999999999999991e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.849999999999999645e+00,1.570000000000000062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.787066650390000078e+01,8.083537292479999792e+01,5.999999999999999778e-01,8.000000000000000444e-01,-2.700000000000000178e-01,9.599999999999999645e-01,3.200000000000000067e-01,1.728000000000000114e+01,1.570000000000000062e+00,0.000000000000000000e+00,5.000000000000000278e-02,2.000000000000000042e-02,1.739999999999999991e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.419999999999999929e+00,1.570000000000000062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.787066650390000078e+01,8.083537292479999792e+01,-2.700000000000000178e-01,9.599999999999999645e-01,-2.700000000000000178e-01,9.599999999999999645e-01,3.400000000000000244e-01,1.571000000000000085e+01,1.570000000000000062e+00,0.000000000000000000e+00,4.000000000000000083e-02,2.000000000000000042e-02,1.739999999999999991e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.570000000000000062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
