x,y,p,xt,yt,time
0,0,0,0,0,0
-447.575073242,-269.714035034,0.13525390625,0.40157480315,0.307086614173,27840968
-447.697296143,-269.604095459,0.1357421875,0.40157480315,0.322834645669,27840973
-447.78894043,-269.631576538,0.1328125,0.385826771654,0.322834645669,27840978
-447.78894043,-269.631576538,0.12744140625,0.385826771654,0.322834645669,27840984
-447.78894043,-269.631576538,0.123046875,0.385826771654,0.338582677165,27840989
-447.78894043,-269.631576538,0.12109375,0.385826771654,0.338582677165,27840994
-447.697296143,-269.604095459,0.1201171875,0.385826771654,0.338582677165,27840999
-447.666717529,-269.411682129,0.12060546875,0.385826771654,0.354330708661,27841004
-447.636169434,-269.246765137,0.12109375,0.385826771654,0.354330708661,27841010
-447.605621338,-268.916931152,0.1220703125,0.385826771654,0.354330708661,27841014
-447.636169434,-268.532119751,0.12255859375,0.385826771654,0.354330708661,27841019
-447.636169434,-268.14730835,0.12255859375,0.385826771654,0.354330708661,27841024
-447.666717529,-267.652557373,0.12353515625,0.385826771654,0.338582677165,27841029
-447.758392334,-267.130310059,0.12451171875,0.385826771654,0.338582677165,27841034
-447.880615234,-266.635559082,0.12451171875,0.385826771654,0.338582677165,27841039
-448.002838135,-266.058334351,0.12548828125,0.385826771654,0.338582677165,27841044
-448.155609131,-265.45362854,0.12646484375,0.385826771654,0.338582677165,27841049
-448.308410645,-264.82144165,0.12841796875,0.385826771654,0.338582677165,27841054
-448.491729736,-264.134277344,0.13037109375,0.385826771654,0.338582677165,27841059
-448.766723633,-263.419631958,0.1318359375,0.385826771654,0.322834645669,27841064
-449.041748047,-262.650009155,0.134765625,0.385826771654,0.322834645669,27841069
-449.286193848,-261.770446777,0.138671875,0.385826771654,0.322834645669,27841074
-449.59173584,-260.780929565,0.14208984375,0.385826771654,0.322834645669,27841079
-449.89730835,-259.571533203,0.14404296875,0.385826771654,0.322834645669,27841084
-450.263977051,-258.252166748,0.14794921875,0.385826771654,0.322834645669,27841089
-450.722320557,-256.74041748,0.1513671875,0.385826771654,0.307086614173,27841094
-451.27230835,-255.063735962,0.1533203125,0.385826771654,0.307086614173,27841099
-451.883422852,-253.22215271,0.15576171875,0.385826771654,0.307086614173,27841104
-452.525115967,-251.243118286,0.16015625,0.385826771654,0.307086614173,27841110
-453.227905273,-249.09916687,0.16259765625,0.385826771654,0.291338582677,27841114
-453.961242676,-246.872772217,0.16552734375,0.385826771654,0.291338582677,27841119
-454.694580078,-244.508926392,0.166015625,0.385826771654,0.291338582677,27841124
-455.42791748,-242.035140991,0.1669921875,0.385826771654,0.275590551181,27841129
-456.252929688,-239.451416016,0.1669921875,0.385826771654,0.275590551181,27841134
-457.10848999,-236.785232544,0.16748046875,0.385826771654,0.275590551181,27841139
-458.025177002,-234.091552734,0.16845703125,0.385826771654,0.275590551181,27841144
-458.941833496,-231.397872925,0.16845703125,0.385826771654,0.259842519685,27841149
-459.889068604,-228.731689453,0.1689453125,0.385826771654,0.259842519685,27841154
-460.897415161,-226.065490723,0.17041015625,0.385826771654,0.259842519685,27841159
-461.905761719,-223.399307251,0.17138671875,0.370078740157,0.259842519685,27841164
-462.975219727,-220.788085938,0.1748046875,0.370078740157,0.259842519685,27841170
-464.044677734,-218.149383545,0.17919921875,0.370078740157,0.244094488189,27841175
-465.114120483,-215.538162231,0.1806640625,0.370078740157,0.244094488189,27841180
-466.275253296,-212.899459839,0.18505859375,0.370078740157,0.244094488189,27841185
-467.43637085,-210.17829895,0.18701171875,0.370078740157,0.228346456693,27841190
-468.658599854,-207.374679565,0.18798828125,0.354330708661,0.228346456693,27841195
-469.911392212,-204.461120605,0.18896484375,0.354330708661,0.228346456693,27841200
-471.225296021,-201.49256897,0.18994140625,0.354330708661,0.212598425197,27841205
-472.539199829,-198.441574097,0.1904296875,0.354330708661,0.212598425197,27841210
-473.883666992,-195.335601807,0.19140625,0.354330708661,0.212598425197,27841215
-475.228118896,-192.229629517,0.19189453125,0.354330708661,0.196850393701,27841220
-476.633682251,-189.06867981,0.19384765625,0.354330708661,0.196850393701,27841225
-478.161483765,-185.96270752,0.19482421875,0.354330708661,0.181102362205,27841230
-479.75038147,-182.884216309,0.19482421875,0.354330708661,0.181102362205,27841235
-481.430953979,-179.860702515,0.19384765625,0.354330708661,0.181102362205,27841240
-483.203201294,-176.947143555,0.19384765625,0.354330708661,0.165354330709,27841245
-484.944885254,-174.061050415,0.19580078125,0.354330708661,0.165354330709,27841250
-486.71711731,-171.284927368,0.19677734375,0.354330708661,0.165354330709,27841255
-488.489364624,-168.591247559,0.19775390625,0.354330708661,0.149606299213,27841260
-490.32270813,-165.925048828,0.19970703125,0.354330708661,0.149606299213,27841265
-492.125518799,-163.286346436,0.2001953125,0.354330708661,0.149606299213,27841270
-493.958862305,-160.70262146,0.20166015625,0.354330708661,0.133858267717,27841275
-495.761657715,-158.22883606,0.20361328125,0.354330708661,0.133858267717,27841280
-497.564453125,-155.865005493,0.205078125,0.370078740157,0.133858267717,27841285
-499.367248535,-153.611114502,0.20458984375,0.370078740157,0.133858267717,27841290
-501.231155396,-151.439682007,0.20556640625,0.370078740157,0.133858267717,27841295
-503.186737061,-149.268249512,0.2060546875,0.370078740157,0.133858267717,27841300
-505.142303467,-147.124298096,0.205078125,0.370078740157,0.11811023622,27841305
-507.158996582,-145.007843018,0.20556640625,0.370078740157,0.11811023622,27841310
-509.328460693,-142.863891602,0.20361328125,0.370078740157,0.11811023622,27841315
-511.65071106,-140.719940186,0.203125,0.370078740157,0.11811023622,27841320
-514.095184326,-138.603485107,0.20263671875,0.385826771654,0.11811023622,27841325
-516.661865234,-136.514526367,0.2021484375,0.385826771654,0.102362204724,27841330
-519.320236206,-134.425537109,0.2021484375,0.385826771654,0.102362204724,27841335
-521.917480469,-132.473999023,0.20263671875,0.385826771654,0.102362204724,27841340
-524.545288086,-130.549957275,0.203125,0.385826771654,0.102362204724,27841346
-527.050872803,-128.790802002,0.203125,0.385826771654,0.0866141732283,27841350
-529.556442261,-127.086639404,0.20458984375,0.385826771654,0.0866141732283,27841355
-532.031478882,-125.409973145,0.2041015625,0.40157480315,0.0866141732283,27841361
-534.47593689,-123.870727539,0.20703125,0.40157480315,0.0866141732283,27841366
-536.82875061,-122.331481934,0.2060546875,0.40157480315,0.0866141732283,27841371
-539.120437622,-120.984649658,0.20751953125,0.40157480315,0.0708661417323,27841376
-541.320449829,-119.692779541,0.20703125,0.40157480315,0.0708661417323,27841381
-543.428817749,-118.48336792,0.20654296875,0.40157480315,0.0708661417323,27841386
-545.506607056,-117.356414795,0.20654296875,0.40157480315,0.0708661417323,27841391
-547.462188721,-116.229492188,0.2060546875,0.40157480315,0.0708661417323,27841396
-549.356643677,-115.157501221,0.20556640625,0.40157480315,0.0708661417323,27841401
-551.159439087,-114.14050293,0.205078125,0.40157480315,0.0708661417323,27841406
-552.870574951,-113.205963135,0.205078125,0.417322834646,0.0708661417323,27841411
-554.581695557,-112.326416016,0.2041015625,0.417322834646,0.0708661417323,27841416
-556.231719971,-111.556793213,0.2041015625,0.433070866142,0.0708661417323,27841421
-557.85118103,-110.842132568,0.2041015625,0.433070866142,0.0708661417323,27841426
-559.47064209,-110.20993042,0.20458984375,0.448818897638,0.0708661417323,27841431
-561.059539795,-109.687713623,0.20166015625,0.448818897638,0.0708661417323,27841436
-562.556777954,-109.220428467,0.2001953125,0.464566929134,0.0708661417323,27841441
-564.023468018,-108.835632324,0.2001953125,0.464566929134,0.0708661417323,27841446
-565.367919922,-108.560760498,0.19970703125,0.464566929134,0.0708661417323,27841451
-566.651275635,-108.368347168,0.19287109375,0.464566929134,0.0708661417323,27841456
-567.904052734,-108.258392334,0.19287109375,0.48031496063,0.0708661417323,27841461
-569.065185547,-108.203430176,0.1884765625,0.48031496063,0.0708661417323,27841466
-570.16519165,-108.175933838,0.18505859375,0.48031496063,0.0708661417323,27841471
-571.204086304,-108.175933838,0.18310546875,0.48031496063,0.0708661417323,27841476
-572.151321411,-108.203430176,0.1826171875,0.496062992126,0.0708661417323,27841481
