x,y,p,xt,yt,time
497.731811523,-246.845275879,0.44482421875,-0.0551181102362,0.496062992126,332065
494.798461914,-244.31652832,0.4462890625,-0.0551181102362,0.496062992126,332070
491.956665039,-241.705307007,0.4462890625,-0.0551181102362,0.48031496063,332075
489.237304688,-239.066604614,0.4453125,-0.0393700787402,0.464566929134,332080
486.792724609,-236.400421143,0.4453125,-0.0393700787402,0.464566929134,332085
484.623291016,-233.789199829,0.4453125,-0.0393700787402,0.448818897638,332090
482.820556641,-231.28793335,0.447265625,-0.0236220472441,0.448818897638,332095
481.323242188,-228.869110107,0.44873046875,-0.0236220472441,0.433070866142,332100
480.162109375,-226.587738037,0.45556640625,-0.0236220472441,0.433070866142,332105
479.367675781,-224.278869629,0.4677734375,-0.0236220472441,0.417322834646,332110
478.939941406,-221.970001221,0.47998046875,-0.0236220472441,0.417322834646,332115
478.939941406,-219.68862915,0.48974609375,-0.0236220472441,0.417322834646,332120
479.367675781,-217.434738159,0.4990234375,-0.0236220472441,0.417322834646,332125
480.25378418,-215.208328247,0.50732421875,-0.0236220472441,0.417322834646,332130
481.567749023,-212.981933594,0.5166015625,-0.0236220472441,0.417322834646,332135
483.431640625,-210.645568848,0.52392578125,-0.0236220472441,0.40157480315,332140
485.876098633,-208.199279785,0.52734375,-0.0236220472441,0.40157480315,332145
488.962280273,-205.725494385,0.52978515625,-0.0236220472441,0.40157480315,332150
492.659545898,-203.251708984,0.53173828125,-0.0236220472441,0.385826771654,332155
496.815063477,-200.86038208,0.5302734375,-0.0393700787402,0.385826771654,332160
501.490112305,-198.633972168,0.5263671875,-0.0393700787402,0.385826771654,332165
506.348510742,-196.572494507,0.52197265625,-0.0393700787402,0.370078740157,332170
511.359741211,-194.703414917,0.51806640625,-0.0393700787402,0.370078740157,332175
516.401367188,-193.109191895,0.51806640625,-0.0393700787402,0.354330708661,332180
521.35144043,-191.734863281,0.51611328125,-0.0551181102362,0.354330708661,332185
526.148681641,-190.662902832,0.5205078125,-0.0551181102362,0.354330708661,332190
530.701538086,-189.783325195,0.51953125,-0.0551181102362,0.338582677165,332196
535.040527344,-189.06867981,0.52001953125,-0.0551181102362,0.338582677165,332200
539.165527344,-188.463973999,0.521484375,-0.0551181102362,0.338582677165,332205
543.137817383,-187.969223022,0.52490234375,-0.0551181102362,0.338582677165,332211
546.957275391,-187.529434204,0.52734375,-0.0551181102362,0.338582677165,332216
550.654541016,-187.19960022,0.52685546875,-0.0708661417323,0.338582677165,332221
554.198974609,-186.952224731,0.52490234375,-0.0708661417323,0.338582677165,332226
557.682373047,-186.814788818,0.52685546875,-0.0708661417323,0.338582677165,332231
561.104614258,-186.814788818,0.5185546875,-0.0708661417323,0.338582677165,332236
564.496337891,-186.897247314,0.4970703125,-0.0866141732283,0.338582677165,332241
567.826904297,-187.117141724,0.46337890625,-0.0866141732283,0.338582677165,332246
571.065795898,-187.419494629,0.41162109375,-0.0866141732283,0.338582677165,332251
574.090942383,-187.886764526,0.3271484375,-0.0866141732283,0.338582677165,332256
576.810302734,-188.546432495,0.2041015625,-0.102362204724,0.338582677165,332261
579.163208008,-189.371032715,0.2041015625,-0.102362204724,0.338582677165,332266
0,0,0,0,0,0
-474.036437988,-114.580291748,0.38916015625,0.307086614173,0.40157480315,333437
-474.158660889,-114.93762207,0.40576171875,0.307086614173,0.385826771654,333442
-474.341995239,-115.432373047,0.40673828125,0.291338582677,0.385826771654,333447
-474.403106689,-115.927124023,0.4072265625,0.291338582677,0.370078740157,333452
-474.311447144,-116.366912842,0.40771484375,0.291338582677,0.370078740157,333457
-474.128112793,-116.80670166,0.40478515625,0.275590551181,0.354330708661,333462
-473.761428833,-117.246490479,0.4052734375,0.275590551181,0.354330708661,333467
-473.333648682,-117.658782959,0.40478515625,0.275590551181,0.354330708661,333472
-472.997543335,-117.961120605,0.40185546875,0.275590551181,0.354330708661,333477
-472.72253418,-118.153533936,0.39697265625,0.275590551181,0.354330708661,333483
-472.600311279,-118.26348877,0.3935546875,0.259842519685,0.354330708661,333488
-472.600311279,-118.26348877,0.39501953125,0.259842519685,0.354330708661,333498
-472.72253418,-118.290985107,0.39990234375,0.259842519685,0.354330708661,333503
-473.028091431,-118.400909424,0.39990234375,0.259842519685,0.354330708661,333508
-473.578094482,-118.648284912,0.40087890625,0.244094488189,0.354330708661,333513
-474.433670044,-119.060577393,0.40185546875,0.244094488189,0.354330708661,333518
-475.503128052,-119.637817383,0.40478515625,0.244094488189,0.354330708661,333523
-476.908691406,-120.269989014,0.408203125,0.244094488189,0.370078740157,333528
-478.680923462,-120.95715332,0.41162109375,0.244094488189,0.370078740157,333533
-480.789291382,-121.644317627,0.42041015625,0.244094488189,0.370078740157,333538
-483.264312744,-122.331481934,0.4248046875,0.244094488189,0.370078740157,333543
-486.014343262,-122.991149902,0.43212890625,0.244094488189,0.370078740157,333548
-489.00881958,-123.513397217,0.4375,0.244094488189,0.370078740157,333553
-492.247741699,-123.953186035,0.4423828125,0.244094488189,0.370078740157,333558
-495.700546265,-124.228057861,0.4423828125,0.244094488189,0.370078740157,333563
-499.245025635,-124.338012695,0.44580078125,0.244094488189,0.385826771654,333568
-502.94229126,-124.228057861,0.44580078125,0.259842519685,0.385826771654,333573
-506.884002686,-123.870727539,0.4462890625,0.259842519685,0.385826771654,333578
