x,y,p,xt,yt,time
0,0,0,0,0,0
-574.229125977,-252.012741089,0.14794921875,0.165354330709,0.748031496063,1612762
-574.229125977,-252.012741089,0.15576171875,0.165354330709,0.748031496063,1612768
-574.106903076,-251.875305176,0.16650390625,0.181102362205,0.748031496063,1612772
-574.106903076,-251.875305176,0.18603515625,0.181102362205,0.748031496063,1612777
-574.015228271,-251.875305176,0.2001953125,0.181102362205,0.748031496063,1612783
-574.015228271,-251.875305176,0.2060546875,0.181102362205,0.748031496063,1612788
-574.015228271,-251.875305176,0.2080078125,0.181102362205,0.748031496063,1612793
-573.954116821,-251.765365601,0.2119140625,0.181102362205,0.748031496063,1612797
-573.893005371,-251.600448608,0.2197265625,0.181102362205,0.748031496063,1612803
-573.862457275,-251.298095703,0.22998046875,0.181102362205,0.748031496063,1612808
-573.831893921,-250.885787964,0.24072265625,0.181102362205,0.748031496063,1612813
-573.770782471,-250.308578491,0.24755859375,0.181102362205,0.748031496063,1612817
-573.709671021,-249.648910522,0.25390625,0.181102362205,0.748031496063,1612823
-573.618011475,-248.824310303,0.26123046875,0.181102362205,0.748031496063,1612828
-573.556900024,-247.889770508,0.2763671875,0.181102362205,0.748031496063,1612833
-573.46522522,-246.845275879,0.28662109375,0.181102362205,0.732283464567,1612838
-573.312454224,-245.608383179,0.29638671875,0.181102362205,0.732283464567,1612842
-573.159667969,-244.179092407,0.3095703125,0.181102362205,0.732283464567,1612848
-572.945770264,-242.502410889,0.32275390625,0.181102362205,0.716535433071,1612853
-572.731887817,-240.578369141,0.3359375,0.165354330709,0.716535433071,1612858
-572.579101562,-238.461898804,0.35107421875,0.165354330709,0.700787401575,1612863
-572.304107666,-236.262985229,0.3623046875,0.165354330709,0.700787401575,1612868
-571.937438965,-234.009094238,0.3740234375,0.165354330709,0.700787401575,1612873
-571.570770264,-231.70022583,0.38427734375,0.165354330709,0.685039370079,1612878
-571.051315308,-229.41885376,0.39501953125,0.149606299213,0.685039370079,1612883
-570.501312256,-227.000030518,0.40380859375,0.149606299213,0.669291338583,1612888
-569.890197754,-224.471282959,0.4208984375,0.149606299213,0.669291338583,1612893
-569.187408447,-221.915039062,0.43212890625,0.149606299213,0.669291338583,1612898
-568.42350769,-219.303817749,0.44482421875,0.149606299213,0.653543307087,1612903
-567.567947388,-216.720092773,0.45654296875,0.149606299213,0.653543307087,1612908
-566.62071228,-213.998931885,0.47509765625,0.149606299213,0.653543307087,1612913
-565.612365723,-211.167816162,0.4873046875,0.149606299213,0.637795275591,1612918
-564.481796265,-208.226760864,0.49951171875,0.149606299213,0.637795275591,1612923
-563.229019165,-205.230743408,0.5087890625,0.149606299213,0.622047244094,1612928
-561.823440552,-202.317169189,0.51806640625,0.149606299213,0.622047244094,1612933
-560.295654297,-199.650985718,0.52783203125,0.149606299213,0.606299212598,1612938
-558.645629883,-197.149703979,0.53564453125,0.149606299213,0.590551181102,1612943
-556.934509277,-194.923309326,0.54052734375,0.149606299213,0.590551181102,1612948
-555.131713867,-192.834335327,0.54736328125,0.149606299213,0.574803149606,1612954
-553.298355103,-190.992736816,0.54931640625,0.149606299213,0.55905511811,1612958
-551.403884888,-189.371032715,0.55224609375,0.149606299213,0.55905511811,1612963
-549.509429932,-187.969223022,0.55224609375,0.149606299213,0.543307086614,1612968
-547.706634521,-186.814788818,0.5537109375,0.149606299213,0.543307086614,1612973
-545.995498657,-185.93522644,0.55419921875,0.149606299213,0.527559055118,1612978
-544.406600952,-185.358001709,0.55517578125,0.133858267717,0.527559055118,1612984
-542.970474243,-185.000686646,0.55517578125,0.133858267717,0.527559055118,1612989
-541.626022339,-184.890731812,0.55712890625,0.133858267717,0.527559055118,1612994
-540.281555176,-185.000686646,0.55615234375,0.11811023622,0.527559055118,1612998
-538.967651367,-185.275543213,0.552734375,0.11811023622,0.527559055118,1613003
-537.653747559,-185.797790527,0.54833984375,0.11811023622,0.527559055118,1613009
-536.4009552,-186.56741333,0.54638671875,0.102362204724,0.527559055118,1613014
-535.178726196,-187.529434204,0.5419921875,0.102362204724,0.527559055118,1613019
-533.956497192,-188.876281738,0.5341796875,0.0866141732283,0.527559055118,1613023
-532.764816284,-190.497970581,0.5234375,0.0866141732283,0.527559055118,1613029
-531.603683472,-192.422027588,0.515625,0.0708661417323,0.527559055118,1613034
-530.503677368,-194.620956421,0.505859375,0.0708661417323,0.527559055118,1613039
-529.525894165,-196.957305908,0.49609375,0.0708661417323,0.527559055118,1613044
-528.609222412,-199.513549805,0.486328125,0.0708661417323,0.527559055118,1613049
-527.753646851,-202.09727478,0.47998046875,0.0708661417323,0.527559055118,1613054
-526.989761353,-204.735977173,0.4755859375,0.0708661417323,0.527559055118,1613059
-526.348083496,-207.292221069,0.47265625,0.0708661417323,0.527559055118,1613064
-525.798080444,-209.76600647,0.47119140625,0.0708661417323,0.543307086614,1613069
-525.339736938,-212.212310791,0.470703125,0.0708661417323,0.543307086614,1613074
-525.034179688,-214.548660278,0.46923828125,0.0708661417323,0.55905511811,1613079
-524.820281982,-216.994949341,0.46875,0.0708661417323,0.55905511811,1613084
-524.728622437,-219.496231079,0.46728515625,0.0708661417323,0.574803149606,1613089
-524.698059082,-222.079956055,0.466796875,0.0708661417323,0.574803149606,1613094
-524.698059082,-224.691177368,0.4658203125,0.0708661417323,0.574803149606,1613099
-524.728622437,-227.137466431,0.46337890625,0.0708661417323,0.590551181102,1613104
-524.728622437,-229.473815918,0.4619140625,0.0708661417323,0.590551181102,1613109
-524.728622437,-231.617767334,0.4619140625,0.0708661417323,0.590551181102,1613114
-524.728622437,-233.56930542,0.4619140625,0.0708661417323,0.606299212598,1613119
-524.636947632,-235.465881348,0.46142578125,0.0708661417323,0.606299212598,1613124
-524.514724731,-237.142547607,0.4609375,0.0708661417323,0.606299212598,1613129
-524.361953735,-238.709274292,0.46142578125,0.0708661417323,0.606299212598,1613134
-524.20916748,-240.028625488,0.46142578125,0.0708661417323,0.622047244094,1613139
-524.056396484,-241.100601196,0.4609375,0.0708661417323,0.622047244094,1613144
-523.903610229,-241.925201416,0.4599609375,0.0708661417323,0.622047244094,1613149
-523.811950684,-242.502410889,0.4609375,0.0708661417323,0.622047244094,1613154
-523.720275879,-242.859741211,0.46142578125,0.0708661417323,0.622047244094,1613159
-523.689727783,-243.052139282,0.46142578125,0.0708661417323,0.622047244094,1613164
-523.659164429,-243.162094116,0.4599609375,0.0708661417323,0.622047244094,1613169
-523.659164429,-243.162094116,0.4580078125,0.0708661417323,0.606299212598,1613180
-523.567504883,-243.107116699,0.455078125,0.0708661417323,0.606299212598,1613184
-523.567504883,-243.107116699,0.45166015625,0.0708661417323,0.606299212598,1613190
-523.567504883,-242.942199707,0.44873046875,0.0708661417323,0.606299212598,1613194
-523.567504883,-242.859741211,0.44775390625,0.0708661417323,0.606299212598,1613200
-523.536941528,-242.639846802,0.4462890625,0.0708661417323,0.606299212598,1613205
-523.414718628,-242.227554321,0.44580078125,0.0708661417323,0.606299212598,1613210
-523.231384277,-241.65032959,0.44677734375,0.0708661417323,0.606299212598,1613215
-523.048049927,-240.825744629,0.4462890625,0.0708661417323,0.622047244094,1613220
-522.834152222,-239.836227417,0.4453125,0.0708661417323,0.622047244094,1613225
-522.681381226,-238.681793213,0.443359375,0.0708661417323,0.622047244094,1613230
-522.559158325,-237.334960938,0.44384765625,0.0708661417323,0.622047244094,1613235
-522.40637207,-235.823196411,0.4453125,0.0708661417323,0.622047244094,1613240
-522.253601074,-234.119033813,0.447265625,0.0708661417323,0.622047244094,1613245
-522.100814819,-232.277435303,0.44873046875,0.0708661417323,0.622047244094,1613250
-521.917480469,-230.380874634,0.45166015625,0.0708661417323,0.622047244094,1613255
-521.673034668,-228.429336548,0.45703125,0.0551181102362,0.622047244094,1613260
-521.398025513,-226.450302124,0.46044921875,0.0551181102362,0.622047244094,1613265
-521.061920166,-224.388824463,0.46533203125,0.0551181102362,0.606299212598,1613270
-520.66468811,-222.299850464,0.4736328125,0.0551181102362,0.606299212598,1613275
-520.206359863,-220.238357544,0.47998046875,0.0551181102362,0.606299212598,1613280
-519.686904907,-218.314300537,0.482421875,0.0551181102362,0.606299212598,1613285
-519.106338501,-216.417739868,0.48583984375,0.0551181102362,0.590551181102,1613290
-518.464675903,-214.576141357,0.48974609375,0.0551181102362,0.590551181102,1613295
-517.731323242,-212.734542847,0.49365234375,0.0551181102362,0.590551181102,1613300
-516.906326294,-210.810501099,0.49560546875,0.0551181102362,0.574803149606,1613305
-516.050750732,-208.803985596,0.5009765625,0.0551181102362,0.574803149606,1613310
-515.042404175,-206.797470093,0.50634765625,0.0551181102362,0.574803149606,1613315
-514.003509521,-204.708496094,0.5126953125,0.0551181102362,0.55905511811,1613320
-512.903503418,-202.564544678,0.51611328125,0.0551181102362,0.55905511811,1613325
-511.620147705,-200.4480896,0.52001953125,0.0551181102362,0.543307086614,1613330
-510.245147705,-198.304138184,0.52392578125,0.0551181102362,0.543307086614,1613335
-508.717346191,-196.215164185,0.52880859375,0.0551181102362,0.527559055118,1613341
